"d_close","d_close_1","d_close_2","d_close_3","d_close_4","vneg_1","neg_1","pos_1","vpos_1","vneg_2","neg_2","pos_2","vpos_2","vneg_3","neg_3","pos_3","vpos_3","vneg_4","neg_4","pos_4","vpos_4","sell_1","buy_1","sell_2","buy_2","sell_3","buy_3","sell_4","buy_4","count_1","count_2","count_3","count_4","H1","H2","H3","H4","H5","H6","H7","D1","D2","D3","D4","D5","DHOL","cons_vneg_1","cons_neg_1","cons_pos_1","cons_vpos_1","cons_vneg_2","cons_neg_2","cons_pos_2","cons_vpos_2","cons_vneg_3","cons_neg_3","cons_pos_3","cons_vpos_3","cons_vneg_4","cons_neg_4","cons_pos_4","cons_vpos_4","drift","date"
7320.02880859375,7489.837890625,7479.2978515625,7460.56005859375,7464.62109375,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,21,35,-41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,326,2018-10-23 13:30:00
7331.38134765625,7320.02880859375,7489.837890625,7479.2978515625,7460.56005859375,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,10,21,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,327,2018-10-23 14:00:00
7289.2451171875,7331.38134765625,7320.02880859375,7489.837890625,7479.2978515625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83,11,10,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,328,2018-10-23 14:30:00
7301.2626953125,7289.2451171875,7331.38134765625,7320.02880859375,7489.837890625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83,83,11,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,329,2018-10-23 15:00:00
7339.9150390625,7301.2626953125,7289.2451171875,7331.38134765625,7320.02880859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,83,83,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,330,2018-10-23 15:30:00
7309.3359375,7339.9150390625,7301.2626953125,7289.2451171875,7331.38134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-141,31,83,83,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,331,2018-10-23 16:00:00
7366.42822265625,7309.3359375,7339.9150390625,7301.2626953125,7289.2451171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-141,31,83,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,2018-10-23 16:30:00
7370.73828125,7366.42822265625,7309.3359375,7339.9150390625,7301.2626953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,-28,-141,31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,2018-10-23 17:00:00
7399.12451171875,7370.73828125,7366.42822265625,7309.3359375,7339.9150390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116,-43,-28,-141,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,2018-10-23 17:30:00
7378.1474609375,7399.12451171875,7370.73828125,7366.42822265625,7309.3359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116,-43,-28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,2018-10-23 18:00:00
7429.5380859375,7378.1474609375,7399.12451171875,7370.73828125,7366.42822265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116,-43,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2018-10-23 18:30:00
7458.4765625,7429.5380859375,7378.1474609375,7399.12451171875,7370.73828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,2018-10-23 19:00:00
7457.8037109375,7458.4765625,7429.5380859375,7378.1474609375,7399.12451171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,2018-10-23 19:30:00
7425.138671875,7457.8037109375,7458.4765625,7429.5380859375,7378.1474609375,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-68,78,58,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,2018-10-24 13:30:00
7401.048828125,7425.138671875,7457.8037109375,7458.4765625,7429.5380859375,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15,-68,78,58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,2018-10-24 14:00:00
7373.72900390625,7401.048828125,7425.138671875,7457.8037109375,7458.4765625,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39,15,-68,78,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,341,2018-10-24 14:30:00
7364.7744140625,7373.72900390625,7401.048828125,7425.138671875,7457.8037109375,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-46,39,15,-68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,342,2018-10-24 15:00:00
7306.02734375,7364.7744140625,7373.72900390625,7401.048828125,7425.138671875,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,-46,39,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2018-10-24 15:30:00
7360.84912109375,7306.02734375,7364.7744140625,7373.72900390625,7401.048828125,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31,19,-46,39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,344,2018-10-24 16:00:00
7334.5576171875,7360.84912109375,7306.02734375,7364.7744140625,7373.72900390625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,49,31,19,-46,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,345,2018-10-24 16:30:00
7321.54248046875,7334.5576171875,7360.84912109375,7306.02734375,7364.7744140625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,49,31,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,346,2018-10-24 17:00:00
7278.00341796875,7321.54248046875,7334.5576171875,7360.84912109375,7306.02734375,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-101,-3,49,31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,347,2018-10-24 17:30:00
7258.08154296875,7278.00341796875,7321.54248046875,7334.5576171875,7360.84912109375,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,-101,-3,49,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,348,2018-10-24 18:00:00
7272.1171875,7258.08154296875,7278.00341796875,7321.54248046875,7334.5576171875,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,39,7,-101,-3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,349,2018-10-24 18:30:00
7235.7236328125,7272.1171875,7258.08154296875,7278.00341796875,7321.54248046875,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,39,7,-101,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,350,2018-10-24 19:00:00
7180.44921875,7235.7236328125,7272.1171875,7258.08154296875,7278.00341796875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-45,5,39,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,351,2018-10-24 19:30:00
7207.568359375,7180.44921875,7235.7236328125,7272.1171875,7258.08154296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,-5,39,-4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,352,2018-10-25 13:30:00
7250.0390625,7207.568359375,7180.44921875,7235.7236328125,7272.1171875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,26,-5,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,353,2018-10-25 14:00:00
7263.0029296875,7250.0390625,7207.568359375,7180.44921875,7235.7236328125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,173,26,-5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,2018-10-25 14:30:00
7272.34326171875,7263.0029296875,7250.0390625,7207.568359375,7180.44921875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-40,173,26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,2018-10-25 15:00:00
7296.564453125,7272.34326171875,7263.0029296875,7250.0390625,7207.568359375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-47,-64,-40,173,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,2018-10-25 15:30:00
7291.89697265625,7296.564453125,7272.34326171875,7263.0029296875,7250.0390625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-47,-64,-40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,2018-10-25 16:00:00
7267.60400390625,7291.89697265625,7296.564453125,7272.34326171875,7263.0029296875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-14,-47,-64,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,2018-10-25 16:30:00
7282.15869140625,7267.60400390625,7291.89697265625,7296.564453125,7272.34326171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-12,-19,-14,-47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,2018-10-25 17:00:00
7285.21337890625,7282.15869140625,7267.60400390625,7291.89697265625,7296.564453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12,-19,-14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,2018-10-25 17:30:00
7301.10498046875,7285.21337890625,7282.15869140625,7267.60400390625,7291.89697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,5,-12,-19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,2018-10-25 18:00:00
7330.759765625,7301.10498046875,7285.21337890625,7282.15869140625,7267.60400390625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,-19,5,-12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,2018-10-25 18:30:00
7351.2646484375,7330.759765625,7301.10498046875,7285.21337890625,7282.15869140625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-17,-19,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,2018-10-25 19:00:00
7353.544921875,7351.2646484375,7330.759765625,7301.10498046875,7285.21337890625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,18,-17,-19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,2018-10-25 19:30:00
7138.494140625,7353.544921875,7351.2646484375,7330.759765625,7301.10498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,37,-20,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,2018-10-26 13:30:00
7165.595703125,7138.494140625,7353.544921875,7351.2646484375,7330.759765625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-19,37,-20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,2018-10-26 14:00:00
7109.90478515625,7165.595703125,7138.494140625,7353.544921875,7351.2646484375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,27,-19,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,2018-10-26 14:30:00
7064.6123046875,7109.90478515625,7165.595703125,7138.494140625,7353.544921875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-121,186,27,-19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,2018-10-26 15:00:00
7163.59814453125,7064.6123046875,7109.90478515625,7165.595703125,7138.494140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-15,-121,186,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,2018-10-26 15:30:00
7164.7978515625,7163.59814453125,7064.6123046875,7109.90478515625,7165.595703125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,-15,-121,186,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,2018-10-26 16:00:00
7193.8564453125,7164.7978515625,7163.59814453125,7064.6123046875,7109.90478515625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-189,203,-15,-121,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,2018-10-26 16:30:00
7243.49755859375,7193.8564453125,7164.7978515625,7163.59814453125,7064.6123046875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-189,203,-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,2018-10-26 17:00:00
7230.103515625,7243.49755859375,7193.8564453125,7164.7978515625,7163.59814453125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-51,36,-189,203,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,2018-10-26 17:30:00
7223.18701171875,7230.103515625,7243.49755859375,7193.8564453125,7164.7978515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,-51,36,-189,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,2018-10-26 18:00:00
7199.396484375,7223.18701171875,7230.103515625,7243.49755859375,7193.8564453125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-95,-51,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,2018-10-26 18:30:00
7135.275390625,7199.396484375,7223.18701171875,7230.103515625,7243.49755859375,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,-95,-51,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,2018-10-26 19:00:00
7155.2392578125,7135.275390625,7199.396484375,7223.18701171875,7230.103515625,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,28,9,-95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,377,2018-10-26 19:30:00
7273.46630859375,7155.2392578125,7135.275390625,7199.396484375,7223.18701171875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,27,7,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,378,2018-10-29 13:30:00
7268.03466796875,7273.46630859375,7155.2392578125,7135.275390625,7199.396484375,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-27,27,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,379,2018-10-29 14:00:00
7275.8916015625,7268.03466796875,7273.46630859375,7155.2392578125,7135.275390625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,58,33,-27,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,380,2018-10-29 14:30:00
7247.3408203125,7275.8916015625,7268.03466796875,7273.46630859375,7155.2392578125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-36,58,33,-27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,381,2018-10-29 15:00:00
7217.99609375,7247.3408203125,7275.8916015625,7268.03466796875,7273.46630859375,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,-36,58,33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,382,2018-10-29 15:30:00
7184.14013671875,7217.99609375,7247.3408203125,7275.8916015625,7268.03466796875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,-25,-36,58,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,2018-10-29 16:00:00
7128.853515625,7184.14013671875,7217.99609375,7247.3408203125,7275.8916015625,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,16,-25,-36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,384,2018-10-29 16:30:00
7145.11328125,7128.853515625,7184.14013671875,7217.99609375,7247.3408203125,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86,-11,16,-25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,385,2018-10-29 17:00:00
7153.255859375,7145.11328125,7128.853515625,7184.14013671875,7217.99609375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-48,86,-11,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,386,2018-10-29 17:30:00
7160.50830078125,7153.255859375,7145.11328125,7128.853515625,7184.14013671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-24,-48,86,-11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,387,2018-10-29 18:00:00
7100.74951171875,7160.50830078125,7153.255859375,7145.11328125,7128.853515625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,-24,-48,86,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,388,2018-10-29 18:30:00
7071.6962890625,7100.74951171875,7160.50830078125,7153.255859375,7145.11328125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-23,-24,-48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,2018-10-29 19:00:00
7005.7744140625,7071.6962890625,7100.74951171875,7160.50830078125,7153.255859375,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,52,-23,-24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,390,2018-10-29 19:30:00
7009.9970703125,7005.7744140625,7071.6962890625,7100.74951171875,7160.50830078125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,-7,-5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,391,2018-10-30 13:30:00
7128.08447265625,7009.9970703125,7005.7744140625,7071.6962890625,7100.74951171875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,23,25,-7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,392,2018-10-30 14:00:00
7101.06103515625,7128.08447265625,7009.9970703125,7005.7744140625,7071.6962890625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,60,23,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,393,2018-10-30 14:30:00
7058.70751953125,7101.06103515625,7128.08447265625,7009.9970703125,7005.7744140625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-35,18,60,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,394,2018-10-30 15:00:00
7114.22705078125,7058.70751953125,7101.06103515625,7128.08447265625,7009.9970703125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,-35,18,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,2018-10-30 15:30:00
7114.3515625,7114.22705078125,7058.70751953125,7101.06103515625,7128.08447265625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,532,-31,-35,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,2018-10-30 16:00:00
7118.19775390625,7114.3515625,7114.22705078125,7058.70751953125,7101.06103515625,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,532,-31,-35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,2018-10-30 16:30:00
7084.20556640625,7118.19775390625,7114.3515625,7114.22705078125,7058.70751953125,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-173,65,532,-31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,2018-10-30 17:00:00
7052.74755859375,7084.20556640625,7118.19775390625,7114.3515625,7114.22705078125,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,-173,65,532,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,399,2018-10-30 17:30:00
7086.876953125,7052.74755859375,7084.20556640625,7118.19775390625,7114.3515625,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84,6,-173,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400,2018-10-30 18:00:00
7066.3466796875,7086.876953125,7052.74755859375,7084.20556640625,7118.19775390625,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-84,6,-173,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,401,2018-10-30 18:30:00
7118.87939453125,7066.3466796875,7086.876953125,7052.74755859375,7084.20556640625,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-76,-58,-84,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,402,2018-10-30 19:00:00
7145.10546875,7118.87939453125,7066.3466796875,7086.876953125,7052.74755859375,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-66,-76,-58,-84,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,403,2018-10-30 19:30:00
7277.66064453125,7145.10546875,7118.87939453125,7066.3466796875,7086.876953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,47,-12,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,404,2018-10-31 13:30:00
7320.89306640625,7277.66064453125,7145.10546875,7118.87939453125,7066.3466796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-56,47,-12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,405,2018-10-31 14:00:00
